timestamp,rr
1622960622648,482,754491
1622960622215,477,754973
1622960622692,481,755450
1622960623647,478,755931
1622960624125,470,756409
1622960624129,477,756879
1622960624606,473,757356
1622960625079,468,757829
1622960625127,475,758297
1622960625602,470,758772
1622960626118,462,759242
1622960626580,386,759704
1622960627108,534,760090
1622960627642,465,760624
1622960628093,470,761089
1622960628563,468,761559
1622960629093,462,762027
1622960629555,463,762489
1622960630091,468,762952
1622960630559,462,763420
1622960631021,466,763882
1622960631071,470,764348
1622960631541,467,764818
1622960632073,463,765285
1622960632536,463,765748
1622960633039,469,766211
1622960633508,462,766680
1622960634046,467,767142
1622960634513,471,767609
1622960634984,462,768080
1622960635031,469,768542
1622960636027,473,769011
1622960636500,464,769484
1622960637010,467,769948
1622960637477,471,770415
1622960637948,462,770886
1622960638490,470,771348
1622960638960,470,771818
1622960639487,461,772288
1622960639948,463,772749
1622960640469,467,773212
1622960640936,457,773679
1622960641470,461,774136
1622960641931,466,774597
1622960642452,460,775063
1622960642912,460,775523
1622960643468,461,775983
1622960643929,460,776444
1622960644389,465,776904
1622960644430,460,777369
1622960644890,462,777829
1622960645431,457,778291
1622960645888,462,778748
1622960646429,462,779210
1622960646891,464,779672
1622960647414,465,780136
1622960647879,463,780601
1622960648386,462,781064
1622960648848,464,781526
1622960649373,462,781990
1622960649835,466,782452
1622960650360,468,782918
1622960650828,467,783386
1622960651295,467,783853
1622960651351,462,784320
1622960651813,466,784782
1622960652353,466,785248
1622960652819,469,785714
1622960653344,474,786183
1622960653818,471,786657
1622960654289,473,787128
1622960654329,473,787601
1622960655318,469,788074
1622960655787,475,788543
1622960656306,476,789018
1622960656782,468,789494
1622960657293,472,789962
1622960657765,476,790434
1622960658241,466,790910
1622960658286,470,791376
1622960658756,474,791846
1622960659274,468,792320
1622960659742,472,792788
1622960660265,406,793260
1622960660671,517,793666
1622960661258,470,794183
1622960661728,472,794653
1622960662248,464,795125
1622960662712,470,795589
1622960663238,469,796059
1622960663707,459,796528
1622960664227,464,796987
1622960664691,468,797451
1622960665159,457,797919
1622960665219,464,798376
1622960665683,466,798840
1622960666202,457,799306
1622960666659,461,799763
1622960667198,468,800224
1622960667666,460,800692
1622960668186,465,801152
1622960668651,468,801617
1622960670166,460,802085
1622960670626,462,802545
1622960670190,467,803007
1622960670657,458,803474
1622960672146,926,803932
1622960673072,461,804858
1622960672190,449,805319
1622960672639,463,805768
1622960673137,459,806231
1622960673596,456,806690
1622960674052,459,807146
1622960674128,458,807605
1622960675120,449,808063
1622960675569,452,808512
1622960676106,457,808964
1622960676563,451,809421
1622960677014,451,809872
1622960677092,448,810323
1622960677540,452,810771
1622960678082,445,811223
1622960678527,450,811668
1622960679082,455,812118
1622960679537,447,812573
1622960680063,443,813020
1622960680506,445,813463
1622960680951,448,813908
1622960681057,447,814356
1622960681504,449,814803
1622960682042,446,815252
1622960682488,446,815698
1622960683033,446,816144
1622960683479,447,816590
1622960684027,450,817037
1622960684477,451,817487
1622960684928,449,817938
1622960685012,448,818387
1622960685460,451,818835
1622960686006,451,819286
1622960686457,454,819737
1622960686998,457,820191
1622960687455,456,820648
1622960688479,458,821104
1622960688937,458,821562
1622960689471,460,822020
1622960689931,463,822480
1622960690465,464,822943
1622960690929,463,823407
1622960691392,467,823870
1622960691448,465,824337
1622960691913,461,824802
1622960692447,467,825263
1622960692914,463,825730
1622960693428,461,826193
1622960693889,462,826654
1622960694422,462,827116
1622960694884,456,827578
1622960695411,461,828034
1622960695872,461,828495
1622960696333,451,828956
1622960696402,457,829407
1622960696859,459,829864
1622960697392,449,830323
1622960697841,454,830772
1622960698385,460,831226
1622960698845,450,831686
1622960699369,448,832136
1622960699817,449,832584
1622960700358,452,833033
1622960700810,446,833485
1622960701256,451,833931
1622960701351,449,834382
1622960701800,449,834831
1622960702345,442,835280
1622960702787,448,835722
1622960703331,452,836170
1622960703783,445,836622
1622960704321,441,837067
1622960704762,448,837508
1622960705210,449,837956
1622960705312,443,838405
1622960705755,447,838848
1622960706297,447,839295
1622960706744,444,839742
1622960707287,441,840186
1622960707728,444,840627
1622960708283,450,841071
1622960708733,440,841521
1622960709173,441,841961
1622960709272,445,842402
1622960709717,441,842847
1622960710262,440,843288
1622960710702,446,843728
1622960711252,445,844174
1622960711697,442,844619
1622960712242,436,845061
1622960712678,441,845497
1622960713119,446,845938
1622960713232,439,846384
1622960713671,438,846823
1622960714217,444,847261
1622960714661,441,847705
1622960715207,441,848146
1622960715648,438,848587
1622960716201,444,849025
1622960716645,445,849469
1622960717090,441,849914
1622960717193,438,850355
1622960717631,440,850793
1622960718182,445,851233
1622960718627,439,851678
1622960720156,437,852117
1622960720593,438,852554
1622960720171,442,852992
1622960720613,439,853434
1622960721052,437,853873
1622960722150,442,854310
1622960722592,440,854752
1622960722169,439,855192
1622960722608,434,855631
1622960723132,436,856065
1622960723568,444,856501
1622960724012,439,856945
1622960724119,435,857384
1622960724554,438,857819
1622960725115,438,858257
1622960725553,442,858695
1622960726102,436,859137
1622960726538,438,859573
1622960727088,441,860011
1622960727529,440,860452
1622960727969,437,860892
1622960728082,437,861329
1622960728519,440,861766
1622960729072,443,862206
1622960729515,438,862649
1622960730058,435,863087
1622960730493,438,863522
1622960730931,441,863960
1622960731052,441,864401
1622960731493,438,864842
1622960732041,439,865280
1622960732480,443,865719
1622960733030,441,866162
1622960733471,439,866603
1622960734107,441,867042
1622960734548,445,867483
1622960734993,443,867928
1622960735011,436,868371
1622960735447,436,868807
1622960736002,441,869243
1622960736443,440,869684
1622960737483,436,870124
1622960737919,433,870560
1622960738352,437,870993
1622960738477,438,871430
1622960738915,432,871868
1622960739461,372,872300
1622960739833,490,872672
1622960740460,437,873162
1622960740897,437,873599
1622960741443,429,874036
1622960741872,435,874465
1622960742307,435,874900
1622960742438,436,875335
1622960742874,430,875771
1622960743422,425,876201
1622960743847,429,876626
1622960744418,430,877055
1622960744848,432,877485
1622960745280,434,877917
1622960745409,432,878351
1622960745841,431,878783
1622960746399,431,879214
1622960746830,432,879645
1622960747388,430,880077
1622960747818,434,880507
1622960748252,436,880941
1622960748373,434,881377
1622960748807,434,881811
1622960749369,435,882245
1622960749804,435,882680
1622960750353,435,883115
1622960750788,438,883550
1622960751226,439,883988
1622960751352,436,884427
1622960751788,438,884863
1622960752333,438,885301
1622960752771,439,885739
1622960753335,442,886178
1622960753777,442,886620
1622960754312,441,887062
1622960754753,442,887503
1622960755195,445,887945
1622960755303,444,888390
1622960755747,445,888834
1622960756290,446,889279
1622960756736,443,889725
1622960757287,443,890168
1622960757730,451,890611
1622960758271,451,891062
1622960758722,451,891513
1622960759261,451,891964
1622960759712,451,892415
1622960760163,455,892866
1622960760255,456,893321
1622960760711,458,893777
1622960761241,457,894235
1622960761698,459,894692
1622960762232,349,895151
1622960762581,546,895500
1622960763221,469,896046
1622960763690,460,896515
1622960764212,459,896975
1622960764671,457,897434
1622960765128,454,897891
1622960765201,454,898345
1622960765655,460,898799
1622960766200,457,899259
1622960766657,459,899716
1622960767182,460,900175
1622960767642,457,900635
1622960768175,464,901092
1622960768639,467,901556
1622960770151,471,902023
1622960770622,471,902494
1622960770161,471,902965
1622960770632,476,903436
1622960771146,476,903912
1622960771622,478,904388
1622960772100,477,904866
1622960772136,473,905343
1622960772609,476,905816
1622960773124,470,906292
1622960773594,469,906762
1622960774113,473,907231
1622960774586,467,907704
1622960775106,463,908171
1622960775569,469,908634
1622960776095,462,909103
1622960776557,468,909565
1622960777082,468,910033
1622960777550,465,910501
1622960778078,458,910966
1622960778536,464,911424
1622960779000,459,911888
1622960779067,459,912347
1622960779526,463,912806
1622960780053,459,913269
1622960780512,454,913728
1622960781041,457,914182
1622960781498,460,914639
1622960782033,453,915099
1622960782486,452,915552
1622960783026,453,916004
1622960783479,457,916457
1622960783936,451,916914
1622960784012,456,917365
1622960784468,460,917821
1622960785007,451,918281
1622960785458,451,918732
1622960785992,454,919183
1622960786446,453,919637
1622960787476,450,920090
1622960787926,454,920540
1622960788472,452,920994
1622960788924,448,921446
1622960789372,445,921894
1622960789468,451,922339
1622960789919,452,922790
1622960790448,445,923242
1622960790893,442,923687
1622960791438,447,924129
1622960791885,449,924576
1622960792428,444,925025
1622960792872,448,925469
1622960793320,446,925917
1622960793426,449,926363
1622960793875,441,926812
1622960794407,447,927253
1622960794854,450,927700
1622960795397,451,928150
1622960795848,444,928601
1622960796393,444,929045
1622960796837,449,929489
1622960797286,450,929938
1622960797383,443,930388
1622960798374,446,930831
1622960798820,449,931277
1622960799363,887,931726
1622960800250,442,932613
1622960800353,448,933055
1622960800801,442,933503
1622960801243,437,933945
1622960801337,436,934382
1622960801773,443,934818
1622960802335,441,935261
1622960802776,435,935702
1622960803322,436,936137
1622960803758,437,936573
1622960804312,439,937010
1622960804751,432,937449
1622960805183,436,937881
1622960805299,442,938317
1622960805741,438,938759
1622960806292,433,939197
1622960806725,435,939630
1622960807283,435,940065
1622960807718,439,940500
1622960808157,434,940939
1622960808272,434,941373
1622960808706,439,941807
1622960809258,440,942246
1622960809698,437,942686
1622960810251,431,943123
1622960810682,437,943554
1622960811119,441,943991
1622960811238,434,944432
1622960811672,436,944866
1622960812231,438,945302
1622960812669,438,945740
1622960813221,438,946178
1622960813659,434,946616
1622960814093,438,947050
1622960814212,443,947488
1622960814655,440,947931
1622960815203,434,948371
1622960815637,438,948805
1622960816192,438,949243
1622960816630,442,949681
1622960817180,435,950123
1622960817615,434,950558
1622960819157,879,950992
1622960820036,436,951871
1622960819191,436,952307
1622960819627,439,952743
1622960820147,440,953182
1622960820587,440,953622
1622960821143,435,954062
1622960821578,442,954497
1622960822020,439,954939
1622960822147,443,955378
1622960822590,437,955821
1622960823123,438,956258
1622960823561,440,956696
1622960824128,441,957136
1622960824569,441,957577
1622960825103,432,958018
1622960825535,438,958450
1622960825973,438,958888
1622960826092,441,959326
1622960826533,433,959767
1622960827088,437,960200
1622960827525,435,960637
1622960828079,441,961072
1622960828520,434,961513
1622960828954,438,961947
1622960829059,440,962385
1622960829499,440,962825
1622960830048,434,963265
1622960830482,437,963699
1622960831049,438,964136
1622960831487,440,964574
1622960832049,436,965014
1622960832485,433,965450
1622960832918,436,965883
1622960833027,439,966319
1622960833466,436,966758
1622960834011,433,967194
1622960834444,435,967627
1622960835007,438,968062
1622960835445,435,968500
1622960836483,870,968935
1622960837353,440,969805
1622960837491,438,970245
1622960837929,431,970683
1622960838360,429,971114
1622960838470,439,971543
1622960838909,436,971982
1622960839468,432,972418
1622960841445,431,972850
1622960841876,868,973281
1622960842744,432,974149
1622960842427,431,974581
1622960842858,872,975012
1622960843730,438,975884
1622960843427,432,976322
1622960843859,875,976754
1622960844410,438,977629
1622960845411,434,978067
1622960845845,430,978501
1622960846275,433,978931
1622960846395,439,979364
1622960846834,435,979803
1622960847395,431,980238
1622960847826,435,980669
1622960848371,431,981104
1622960848802,438,981535
1622960849240,433,981973
1622960849367,431,982406
1622960849798,438,982837
1622960850236,436,983275
1622960850347,435,983711
1622960851348,431,984146
1622960851779,436,984577
1622960852321,439,985013
1622960852760,436,985452
1622960853196,431,985888
1622960853309,434,986319
1622960853743,436,986753
1622960854299,439,987189
1622960854738,432,987628
1622960855308,427,988060
1622960855735,441,988487
1622960856176,438,988928
1622960856285,431,989366
1622960856716,434,989797
1622960857150,436,990231
1622960857288,439,990667
1622960858265,434,991106
1622960858699,433,991540
1622960859132,435,991973
1622960859249,436,992408
1622960859685,435,992844
1622960860252,429,993279
1622960860681,427,993708
1622960861108,433,994135
1622960861251,433,994568
1622960861684,433,995001
1622960862229,427,995434
1622960862656,433,995861
1622960863227,433,996294
1622960863660,429,996727
1622960864200,428,997156
1622960864628,432,997584
1622960865060,432,998016
1622960865190,435,998448
1622960865625,431,998883
